name,description,country,sector,logo,websummit,linkedin,facebook,crunchbase,website,twitter,instagram,angellist
SecretHub,"The password manager for machines that you can adopt on production in a single afternoon, keeping keys to corporate data out of source…",Netherlands,Security,https://s3-eu-west-1.amazonaws.com/avenger.cilabs.net/production/logos/medium/c98c272db61b6059e9bd944395e9548861c13090.png?1565706112,['2019'],https://www.linkedin.com/company/secrethub,,,https://secrethub.io/,https://twitter.com/GetSecretHub,,https://angel.co/company/secrethub
SecureLayer7 CyberSecurity,AuthSafe and LogSight Machine Learning powered Product. SecureLayer7 provides comprehensive penetration testing with…,India,Security,https://s3-eu-west-1.amazonaws.com/avenger.cilabs.net/production/logos/medium/902c473a7adeacd02a68b9fbada4783993723deb.png?1560763523,['2019'],https://www.linkedin.com/company/securelayer7,https://www.facebook.com/securelayer7,https://www.crunchbase.com/organization/securelayer7,https://securelayer7.net/,https://twitter.com/securelayer7,,
Seedimo,Seedimo is a real estate crowdfunding platform that helps small savers invest in the best real estate opportunities.,Portugal,Fintech,https://s3-eu-west-1.amazonaws.com/avenger.cilabs.net/production/logos/medium/765dd233e5e80d238ac751cad2d70cb054d9947c.png?1571236474,['2019'],https://www.linkedin.com/company/seedimo,https://www.facebook.com/seedimo,,https://www.seedimo.com/,,https://instagram.com/seedimo_crowdfunding,
SEEDS: A conscious currency for a regenerative society,"A ""better-than-free"" payment platform and financial ecosystem to empower humanity and heal our planet.",New Zealand,Fintech,https://s3-eu-west-1.amazonaws.com/avenger.cilabs.net/production/logos/medium/28bd9503871b85c5e8ae7ccdd201fc0d9f4fc08e.png?1565965884,['2019'],,https://www.facebook.com/joinseeds,,https://joinseeds.com/,https://twitter.com/joinseeds,,
SeeHow,SeeHow uses image verification technology to turn social media channels into windows to global supply chains.,Switzerland,"Advertising, content & marketing",https://s3-eu-west-1.amazonaws.com/avenger.cilabs.net/production/logos/medium/f7a014a9af2b3c427061dca6266d582d08e8d25a.png?1567446121,['2019'],https://www.linkedin.com/company/seehow,,,https://www.seehow.ch/,https://twitter.com/seehow_itsmade,,https://angel.co/company/seehow-1
SelfieCombo,"Capture the moment, no matter how far you are. Host an event and let people share their moments, their love, their hype. Learn from that.",Portugal,Social media & networking,https://s3-eu-west-1.amazonaws.com/avenger.cilabs.net/production/logos/medium/9d776cc35b7209f9faf1078557b592edddce2c82.png?1565126778,['2019'],,https://www.facebook.com/selfiecombo.official,,https://www.selfiecombo.com/,https://twitter.com/realSelfieCombo,,
SensoMatt,SensoMatt is a smart sensor sheet placed underneath the mattress to predict pressure ulcer by measuring real time movement of patient on top,Portugal,Medtech & pharma,https://s3-eu-west-1.amazonaws.com/avenger.cilabs.net/production/logos/medium/d877ae3aba583b1db093e68dfaf143f2bea60d12.png?1566742814,['2019'],https://www.linkedin.com/company/sensomatt,,,http://www.sensomatt.com/,,,
Sently.io,"SaaS platform helping brands to engage their community on messaging interfaces (Messenger, WhatsApp...) to boost sales, support &…",France,"Advertising, content & marketing",https://s3-eu-west-1.amazonaws.com/avenger.cilabs.net/production/logos/medium/77a76cf13c65c77d83826bb4cb2060e732a55596.png?1571142601,['2019'],https://www.linkedin.com/company/sently-io,https://www.facebook.com/sently.io,,https://sently.io/,,,
SenX,Data analytics solution (Warp 10) for sensors / IoT data including a Time Series DB and an analytics framework,France,Big data & analytics,https://s3-eu-west-1.amazonaws.com/avenger.cilabs.net/production/logos/medium/d443208ed09e97d44223992aa171f3084e79e765.png?1571065871,['2019'],https://www.linkedin.com/company/senx,,,http://senx.io/,https://twitter.com/senxhq,,
SEO Tester Online,"SEO Tools for Google, Amazon, YouTube and other search engines.",Italy,"Advertising, content & marketing",https://s3-eu-west-1.amazonaws.com/avenger.cilabs.net/production/logos/medium/3869c386b3819bc9c1abb902af55b43d10a93606.png?1566298408,['2019'],https://www.linkedin.com/company/seo-tester-online,https://www.facebook.com/seotesteronline,https://www.crunchbase.com/organization/seo-tester-online,https://www.seotesteronline.com/,https://twitter.com/seotesteronline,,https://angel.co/company/seo-tester
Setle,"End-to-end platform for the transfer, delivery, and payment of digital content.",United States,Enterprise software solutions,https://s3-eu-west-1.amazonaws.com/avenger.cilabs.net/production/logos/medium/d75b444d32868cdcd90cd3585d8e5345ceab71f2.png?1567107236,['2019'],https://www.linkedin.com/company/setle,https://www.facebook.com/setleglobal,https://www.crunchbase.com/organization/setle,https://setle.co/,,,https://angel.co/setle
Setta,"We provide users with bite-sized personal development learning experiences, making self-improvement easier,…",Brazil,Education,https://s3-eu-west-1.amazonaws.com/avenger.cilabs.net/production/logos/medium/9c5031c4ae699b4504bbfd0d9a50c59c06aba0ec.png?1570198658,['2019'],https://www.linkedin.com/company/setta-co,https://www.facebook.com/sigasetta,https://www.crunchbase.com/organization/setta,https://setta.co/,,https://instagram.com/setta.co,
ShalaOnline,ShalaOnline is a Meditation & Yoga App. We offer online classes in Arabic & English and help spread health & happiness to the MENA region.,UAE,"Sports, fitness & wellness",https://s3-eu-west-1.amazonaws.com/avenger.cilabs.net/production/logos/medium/474fd07a815561861ffe1766e09df9026066e0c9.png?1571287782,['2019'],https://www.linkedin.com/company/shalaonline/about,https://www.facebook.com/shalaonline,https://www.crunchbase.com/organization/shala-online,https://www.shalaonline.com/,https://twitter.com/ShalaOnline,https://instagram.com/shalaonline,
Sheepblue,"Sheepblue is a SaaS solution for automated workforce scheduling and shift planning, which also takes employee preferences into account.",Austria,Enterprise software solutions,https://s3-eu-west-1.amazonaws.com/avenger.cilabs.net/production/logos/medium/6e79d3ce1018351f26a03f9ea73a1485994f04bc.png?1568809820,['2019'],https://www.linkedin.com/company/sheepblue,,https://www.crunchbase.com/organization/sheepblue,https://sheepblue.com/,,,
Shela Limited,Self Help Employment Link App - Introducing the Personal Video Resume (PVR),United Kingdom,HR & recruitment,https://s3-eu-west-1.amazonaws.com/avenger.cilabs.net/production/logos/medium/ceb9272efa8fc29298cc536394bff7fbadc96f2e.png?1565906988,['2019'],https://www.linkedin.com/company/shela-recruitment,https://www.facebook.com/shelarecruitment,,https://shelarecruitment.co.uk/,https://twitter.com/shelarecruitment,,https://angel.co/company/shela-recruitment
Sherwa Online,Sherwa is a 2 sided platform that will connect gamers seeking help with the touch of one button!,Canada,"Gaming, VR & AR",https://s3-eu-west-1.amazonaws.com/avenger.cilabs.net/production/logos/medium/92dd93f0278bcf597d987496c41a534253ab440d.png?1570552622,['2019'],https://www.linkedin.com/company/sherwa,https://www.facebook.com/SherwaOnline,,https://www.sherwaonline.com/,,https://instagram.com/sherwaapp,
Sheshe Lda,"Sheshe uses a web-platform to offer the world the opportunity to have the most creative, vibrant and modern African inspired fashion…",Angola,eCommerce & retail,https://s3-eu-west-1.amazonaws.com/avenger.cilabs.net/production/logos/medium/f81ac4ff5332753af086540fb34b18270a37e63c.png?1534492716,['2019'],,,,http://sheshe-store.com/en/,https://twitter.com/ShesheLda,,
ShipStock,Global maritime network connecting the shipping world and providing tailormade industry solutions.,Germany,Social media & networking,https://s3-eu-west-1.amazonaws.com/avenger.cilabs.net/production/logos/medium/c710d92a1edddca0c8bad406039b2a38a95c1e47.png?1570786016,['2019'],https://www.linkedin.com/company/12670128/admin,,,https://www.shipstock.com/,,,
ShoeFitter,No more returns and wasted time when shopping online. Our app suggests perfectly fitting shoes by 3D-scanning your feet. Try here!,Germany,eCommerce & retail,https://s3-eu-west-1.amazonaws.com/avenger.cilabs.net/production/logos/medium/97c547c99cfa013046013b679ba50c7f4e695ba2.png?1569581141,['2019'],,,,http://www.shoefitter.io/,,,
Shopengine,"Is a sustainable ecommerce microservice for order processing, to enable websites a checkout that connects payment gateways and…",Germany,eCommerce & retail,https://s3-eu-west-1.amazonaws.com/avenger.cilabs.net/production/logos/medium/4d6389f153987d79f8ccc6137ee4015849b93afc.png?1570176728,['2019'],,,,https://www.shopengine.io/,,,
Shopsail eCommerce Platform,"It's a professional and easy platform that allows you to build your eCommerce and start selling within a day. Prices start at 24,43€/month",Portugal,eCommerce & retail,https://s3-eu-west-1.amazonaws.com/avenger.cilabs.net/production/logos/medium/89df7ae429d7ebe5178341626d2146c95a664bf8.png?1571183815,['2019'],https://www.linkedin.com/company/shopsail,https://www.facebook.com/Shopsail,,https://shopsail.net/,https://twitter.com/shopsail,https://instagram.com/shopsail_,https://angel.co/company/shopsail
Show My Size,The unique SOCIAL APP helps you to find the RIGHT SIZE via its ML algorithm by also connecting you with others to find YOUR FIT & style.,Austria,eCommerce & retail,https://s3-eu-west-1.amazonaws.com/avenger.cilabs.net/production/logos/medium/86781f041b8e158f715fb5b19346543d1652e8d3.png?1566641385,['2019'],https://www.linkedin.com/company/11307106,https://www.facebook.com/showmysizeGLOBAL,https://www.crunchbase.com/organization/twinster,https://showmysize.com/,,,https://angel.co/company/showmysize
SiliconBali,"Explore jobs in exciting global destinations. Imagine working in the safaris of Kenya, football teams in Brazil, or startups in Portugal.",Portugal,Travel & hospitality,https://s3-eu-west-1.amazonaws.com/avenger.cilabs.net/production/logos/medium/b8ef73fd4765644191d97dcb8a6f05a8389f5ca4.png?1570618201,['2019'],https://www.linkedin.com/company/siliconbali,https://www.facebook.com/gosiliconbali,https://www.crunchbase.com/organization/siliconbali,https://www.siliconbali.com/,,https://instagram.com/silicon.bali,https://angel.co/company/siliconbali
Silver Ecosystems UG,"Building a digital ecosystem for seniors. Easy, secure, transparent.",Germany,Fintech,https://s3-eu-west-1.amazonaws.com/avenger.cilabs.net/production/logos/medium/76586f21e8774193c11a0275b0aac325baa999d5.png?1569390063,['2019'],,,,https://silver-ecosystems.com/,,,
Simplex,Our AI technology helps increase organic traffic by creating automatically the best e-commerce pages for users with all SEO best practices.,Brazil,Enterprise software solutions,https://s3-eu-west-1.amazonaws.com/avenger.cilabs.net/production/logos/medium/b9236315789d37bbb3b113a381b4a810c64fe746.png?1568750655,['2019'],https://www.linkedin.com/company/simplex-live,,,https://simplex.live/,,,
Simplify Lite,Ecologic Document and Quality Management & Remarkable Networking is simple with Simplify! Get Rid of Plastic and Paper of Your…,Portugal,"Environment, energy & clean tech",https://s3-eu-west-1.amazonaws.com/avenger.cilabs.net/production/logos/medium/41d8245e001b89af1f8069e61920bf1aa891fc4d.png?1567081706,['2019'],https://www.linkedin.com/company/simplify-lite,https://www.facebook.com/simplifylite,,https://www.simplifylite.com/,,,https://angel.co/company/simplify-lite
Sineko,AI-assisted Synoptic Reporting for cross-border Teleradiology,Hungary,Medtech & pharma,https://s3-eu-west-1.amazonaws.com/avenger.cilabs.net/production/logos/medium/6bf5c145bde253ebb2d9791dc4bc1ded35bfd27e.png?1571140325,['2019'],https://www.linkedin.com/company/sineko,https://www.facebook.com/Sineko-Global-Ltd-196078094674278,,https://www.sineko.gl/,,,
SitEinander - App for parents,First sharing economy for childcare in Europe. Our app connects families & creates free time for parents. Childcare accessible for everyone!,Germany,Social media & networking,https://s3-eu-west-1.amazonaws.com/avenger.cilabs.net/production/logos/medium/8dad65f0f91fa31fb185f53373c8d5dc4e27a308.png?1571142860,['2019'],https://www.linkedin.com/company/18155531/admin,https://www.facebook.com/siteinander,,https://siteinander.com/,https://twitter.com/siteinander,https://instagram.com/siteinander,
Size Me Up Limited,"SaaS platform which enables retailers to make clothing size recommendations, using 2 photos and height of their customers",United Kingdom,eCommerce & retail,https://s3-eu-west-1.amazonaws.com/avenger.cilabs.net/production/logos/medium/7373ee04d6579f70d04a099690906ba797a3da15.png?1565357659,['2019'],https://www.linkedin.com/company/size-me-up,,https://www.crunchbase.com/organization/size-me-up,https://sizemeup.xyz/,https://twitter.com/SizeMeUp4,,
Skadi,EU-wide marketplace between consumers who own their credit information data and businesses that want to use it,Finland,Fintech,https://s3-eu-west-1.amazonaws.com/avenger.cilabs.net/production/logos/medium/03481a2c9805777e801b707c256d7adad48bf9c0.png?1571303188,['2019'],https://www.linkedin.com/company/skadi-oy-finland,,,https://www.skadi.chat/,,,
Skillbooster,Skillbooster is an innovative platform that collects and analyses tons of data to help boost your current or future career.,Ukraine,Education,https://s3-eu-west-1.amazonaws.com/avenger.cilabs.net/production/logos/medium/5f22df0257afcc9423a0ab10504f813fddbb65b0.png?1538991969,['2019'],https://www.linkedin.com/company/skillbooster-io,https://www.facebook.com/skillbooster.io,,https://skillbooster.io/,https://twitter.com/Skillbooster_io,,
SkillDNA,"We built 200+ AI models to transform the way talent develops, to become precise, agile and effective. Go and Try SkillDNA facebook bot!",UAE,Education,https://s3-eu-west-1.amazonaws.com/avenger.cilabs.net/production/logos/medium/3c17d5ed5daa6c656cefcb0136dec29ab1189afc.png?1570752471,['2019'],https://www.linkedin.com/company/skilldna,https://www.facebook.com/skilldna,https://www.crunchbase.com/organization/skilldna,http://www.skilldna.com/,https://twitter.com/skill_dna,,https://angel.co/skilldna
Skilliton,Skilliton is an educational market network which provides users with the opportunity to exchange knowledge and skills (quid pro…,United Kingdom,Education,https://s3-eu-west-1.amazonaws.com/avenger.cilabs.net/production/logos/medium/44f37ca0240940b72c419bf9d81a18d9c53ee8c0.png?1569949642,['2019'],,,,http://skilliton.com/,,,
Skoach,"B2B chat bot to help your team create a strong feedback culture by building the right soft skills, one challenge at a time.",Portugal,HR & recruitment,https://s3-eu-west-1.amazonaws.com/avenger.cilabs.net/production/logos/medium/312aecf275910ad0b30dc9a11a08c064be47ae95.png?1535386840,['2019'],https://www.linkedin.com/company/skoach,,,https://skoach.com/,https://twitter.com/Skoach4,,
